,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,roleID,role_ID,schedule,task
15,,20.5,,,4.0,2.0,[201 202   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 16,,Role_16,,Release Supplier's Invoice
16,,20.5,,,1.0,2.0,[197 216   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 17,,Role_17,,Authorize Supplier's Invoice payment
17,,20.5,,,11.0,2.0,[197 216   0   0],"['Karalda Nimwada', 'Pedro Alvares']",Role 18,,Role_18,,Pay Invoice
18,,18.25,,,16.0,4.0,[47 43 40 50],"['Miu Hanwan', 'Immanuel Karagianni', 'Christian Francois', 'Anne Olwada']",Role 19,,Role_19,,Amend Request for Quotation
19,,23.5,,,10.0,4.0,[14  7 33 47],"['Francois de Perrier', 'Karel de Groot', 'Karalda Nimwada', 'Pedro Alvares']",Role 20,,Role_20,,Settle Dispute With Supplier
20,,11.5,,,6.0,4.0,[2 2 2 1],"['Miu Hanwan', 'Kim Passa', 'Immanuel Karagianni', 'Clement Duchot']",Role 21,,Role_21,,Amend Purchase Requisition
0,,26.75,24.0,161280.0,,,,Christian Francois,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,26.75,29.0,151680.0,,,,Anna Kaufmann,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,26.75,28.0,162300.0,,,,Tesca Lobes,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,26.75,26.0,163560.0,,,,Anne Olwada,Role 1,Role_1,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,13.666666666666666,18.0,81720.0,,,,Heinz Gutschmidt,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,13.666666666666666,7.0,83580.0,,,,Maris Freeman,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,13.666666666666666,16.0,78360.0,,,,Francis Odell,Role 2,Role_2,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,14.75,18.0,81720.0,,,,Heinz Gutschmidt,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,14.75,18.0,157800.0,,,,Esmana Liubiata,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,14.75,7.0,83580.0,,,,Maris Freeman,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,14.75,16.0,78360.0,,,,Francis Odell,Role 3,Role_3,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 4,Role_4,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 5,Role_5,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 6,Role_6,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,17.5,22.0,149040.0,,,,Alberto Duport,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,17.5,18.0,136860.0,,,,Nico Ojenbeer,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,17.5,28.0,162300.0,,,,Tesca Lobes,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,17.5,2.0,146100.0,,,,Clement Duchot,Role 7,Role_7,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,17.75,16.0,128520.0,,,,Immanuel Karagianni,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,17.75,21.0,150540.0,,,,Kim Passa,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,17.75,24.0,152220.0,,,,Fjodor Kowalski,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,17.75,10.0,148500.0,,,,Penn Osterwalder,Role 8,Role_8,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 9,Role_9,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 10,Role_10,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,13.5,17.0,7959180.0,,,,Carmen Finacse,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,13.5,24.0,7389540.0,,,,Sean Manney,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,13.5,4.0,8587380.0,,,,Kiu Kan,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,13.5,9.0,6339480.0,,,,Karen Clarens,Role 11,Role_11,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,14.0,17.0,7959180.0,,,,Carmen Finacse,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,14.0,24.0,7389540.0,,,,Sean Manney,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,14.0,4.0,8587380.0,,,,Kiu Kan,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,14.0,11.0,7829460.0,,,,Esmeralda Clay,Role 12,Role_12,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,18.25,11.0,141120.0,,,,Elvira Lores,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
43,,18.25,16.0,128520.0,,,,Immanuel Karagianni,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
44,,18.25,18.0,136860.0,,,,Nico Ojenbeer,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
45,,18.25,28.0,162300.0,,,,Tesca Lobes,Role 13,Role_13,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
46,,22.333333333333332,29.0,7418700.0,,,,Francois de Perrier,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
47,,22.333333333333332,24.0,6787620.0,,,,Karel de Groot,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
48,,22.333333333333332,14.0,7433280.0,,,,Magdalena Predutta,Role 14,Role_14,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
49,,10.25,17.0,7959180.0,,,,Carmen Finacse,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
50,,10.25,11.0,7829460.0,,,,Esmeralda Clay,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
51,,10.25,4.0,8587380.0,,,,Kiu Kan,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
52,,10.25,9.0,6339480.0,,,,Karen Clarens,Role 15,Role_15,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
53,,20.5,11.0,205500.0,,,,Karalda Nimwada,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
54,,20.5,30.0,245580.0,,,,Pedro Alvares,Role 16,Role_16,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
55,,20.5,11.0,205500.0,,,,Karalda Nimwada,Role 17,Role_17,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
56,,20.5,30.0,245580.0,,,,Pedro Alvares,Role 17,Role_17,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
57,,20.5,11.0,205500.0,,,,Karalda Nimwada,Role 18,Role_18,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
58,,20.5,30.0,245580.0,,,,Pedro Alvares,Role 18,Role_18,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
59,,18.25,7.0,157140.0,,,,Miu Hanwan,Role 19,Role_19,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
60,,18.25,16.0,128520.0,,,,Immanuel Karagianni,Role 19,Role_19,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
61,,18.25,24.0,161280.0,,,,Christian Francois,Role 19,Role_19,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
62,,18.25,26.0,163560.0,,,,Anne Olwada,Role 19,Role_19,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
63,,23.5,29.0,7418700.0,,,,Francois de Perrier,Role 20,Role_20,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
64,,23.5,24.0,6787620.0,,,,Karel de Groot,Role 20,Role_20,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
65,,23.5,11.0,205500.0,,,,Karalda Nimwada,Role 20,Role_20,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
66,,23.5,30.0,245580.0,,,,Pedro Alvares,Role 20,Role_20,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
67,,11.5,7.0,157140.0,,,,Miu Hanwan,Role 21,Role_21,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
68,,11.5,21.0,150540.0,,,,Kim Passa,Role 21,Role_21,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
69,,11.5,16.0,128520.0,,,,Immanuel Karagianni,Role 21,Role_21,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
70,,11.5,2.0,146100.0,,,,Clement Duchot,Role 21,Role_21,,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
