,0,avg_costxhour,costxhour,dif_timestamp,idTask,lenRole,quantity,resource,role,schedule,task
9,,12.25,,,19.0,4.0,[2 1 1 2 0 0 0 0 0 0 0 0 0 0 0],"['ID4219', 'ID0997', 'ID4528', 'ID4445']",Role 10,,Fix
10,,9.5,,,10.0,2.0,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4219', 'ID4932']",Role 11,,Setup
11,,10.818181818181818,,,15.0,11.0,[  2   9   1   6   3 185   1  10 148   2   3   0   0   0   0],"['ID0937', 'ID4872', 'ID4163', 'ID0420', 'ID4355', 'ID0998', 'ID4287', 'ID4528', 'ID4882', 'ID4445', 'ID4718']",Role 12,,Lapping
12,,14.666666666666666,,,3.0,6.0,[ 1  7 12  1  5  9  0  0  0  0  0  0  0  0  0],"['ID0937', 'ID3846', 'ID4641', 'ID4287', 'ID4932', 'ID4132']",Role 13,,Turn & Mill. & Screw Assem
13,,11.2,,,21.0,5.0,[ 1 20  4  1 29  0  0  0  0  0  0  0  0  0  0],"['ID0937', 'ID4618', 'ID4493', 'ID4163', 'ID4287']",Role 14,,Turning Q.C.
14,,18.153846153846153,,,2.0,13.0,[ 1 20 44  3  2 17 10 11  1  6  6  3  3  0  0],"['ID4442', 'ID3846', 'ID4219', 'ID4794', 'ID4429', 'ID0997', 'ID4641', 'ID4799', 'ID3718', 'ID4622', 'ID4932', 'ID4132', 'ID4167']",Role 15,,Turning
15,,13.333333333333334,,,1.0,3.0,[2 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4618', 'ID4493', 'ID4287']",Role 16,,Nitration Q.C.
16,,5.0,,,18.0,1.0,[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 17,,Round  Q.C.
17,,10.0,,,4.0,7.0,[ 1  2  1 10  1 11  4  0  0  0  0  0  0  0  0],"['ID0937', 'ID4140', 'ID0997', 'ID4326', 'ID4287', 'ID4162', 'ID4873']",Role 18,,Milling
18,,5.0,,,0.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4493'],Role 19,,Final Inspection
19,,8.0,,,8.0,1.0,[3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4932'],Role 20,,SETUP     Turning & Milling
20,,16.0,,,22.0,1.0,[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID3641'],Role 21,,Rework Milling
21,,15.5,,,6.0,2.0,[2 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4890', 'ID4851']",Role 22,,Change Version
22,,5.0,,,5.0,1.0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4287'],Role 23,,Milling Q.C.
23,,8.0,,,7.0,1.0,[3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],['ID4442'],Role 24,,Turning Rework
24,,15.0,,,14.0,2.0,[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"['ID4932', 'ID3998']",Role 25,,Stress Relief
0,,4.0,4.0,6840.0,,,,ID3854,Role 1,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
1,,18.866666666666667,8.0,3777240.0,,,,ID4932,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
2,,18.866666666666667,3.0,115800.0,,,,ID0937,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
3,,18.866666666666667,26.0,1904520.0,,,,ID3846,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
4,,18.866666666666667,21.0,1809060.0,,,,ID4132,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
5,,18.866666666666667,30.0,2397000.0,,,,ID4167,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
6,,18.866666666666667,30.0,2404920.0,,,,ID4618,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
7,,18.866666666666667,11.0,1463160.0,,,,ID4219,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
8,,18.866666666666667,20.0,3986940.0,,,,ID4794,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
9,,18.866666666666667,25.0,1860420.0,,,,ID4429,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
10,,18.866666666666667,14.0,353640.0,,,,ID4718,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
11,,18.866666666666667,16.0,1480020.0,,,,ID4355,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
12,,18.866666666666667,21.0,1676520.0,,,,ID0997,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
13,,18.866666666666667,25.0,2712300.0,,,,ID4641,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
14,,18.866666666666667,28.0,3420480.0,,,,ID4529,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
15,,18.866666666666667,5.0,1973040.0,,,,ID4287,Role 2,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
16,,16.666666666666668,3.0,115800.0,,,,ID0937,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
17,,16.666666666666668,30.0,2404920.0,,,,ID4618,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
18,,16.666666666666668,5.0,1221780.0,,,,ID4493,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
19,,16.666666666666668,13.0,1813920.0,,,,ID4163,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
20,,16.666666666666668,13.0,1612440.0,,,,ID0420,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
21,,16.666666666666668,28.0,3420480.0,,,,ID4529,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
22,,16.666666666666668,5.0,1973040.0,,,,ID4287,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
23,,16.666666666666668,23.0,240.0,,,,ID4955,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
24,,16.666666666666668,30.0,2397000.0,,,,ID4167,Role 3,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
25,,15.533333333333333,3.0,115800.0,,,,ID0937,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
26,,15.533333333333333,26.0,1904520.0,,,,ID3846,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
27,,15.533333333333333,22.0,1547940.0,,,,ID4872,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
28,,15.533333333333333,30.0,2404920.0,,,,ID4618,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
29,,15.533333333333333,20.0,3986940.0,,,,ID4794,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
30,,15.533333333333333,13.0,1612440.0,,,,ID0420,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
31,,15.533333333333333,16.0,1480020.0,,,,ID4355,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
32,,15.533333333333333,21.0,1676520.0,,,,ID0997,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
33,,15.533333333333333,7.0,2144400.0,,,,ID0998,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
34,,15.533333333333333,8.0,3777240.0,,,,ID4932,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
35,,15.533333333333333,8.0,1985460.0,,,,ID4528,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
36,,15.533333333333333,9.0,1228920.0,,,,ID4882,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
37,,15.533333333333333,9.0,2346960.0,,,,ID4445,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
38,,15.533333333333333,14.0,353640.0,,,,ID4718,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
39,,15.533333333333333,27.0,1905420.0,,,,ID4385,Role 4,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
40,,17.0,22.0,1547940.0,,,,ID4872,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
41,,17.0,30.0,2404920.0,,,,ID4618,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
42,,17.0,30.0,16200.0,,,,ID3716,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
43,,17.0,13.0,1612440.0,,,,ID0420,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
44,,17.0,7.0,2144400.0,,,,ID0998,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
45,,17.0,8.0,1985460.0,,,,ID4528,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
46,,17.0,9.0,1228920.0,,,,ID4882,Role 5,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
47,,13.133333333333333,3.0,115800.0,,,,ID0937,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
48,,13.133333333333333,18.0,49080.0,,,,ID4160,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
49,,13.133333333333333,22.0,1547940.0,,,,ID4872,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
50,,13.133333333333333,30.0,2404920.0,,,,ID4618,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
51,,13.133333333333333,5.0,1221780.0,,,,ID4493,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
52,,13.133333333333333,13.0,1813920.0,,,,ID4163,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
53,,13.133333333333333,13.0,1612440.0,,,,ID0420,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
54,,13.133333333333333,16.0,1480020.0,,,,ID4355,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
55,,13.133333333333333,7.0,2144400.0,,,,ID0998,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
56,,13.133333333333333,5.0,1973040.0,,,,ID4287,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
57,,13.133333333333333,17.0,20820.0,,,,ID4109,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
58,,13.133333333333333,8.0,1985460.0,,,,ID4528,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
59,,13.133333333333333,9.0,2346960.0,,,,ID4445,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
60,,13.133333333333333,27.0,1905420.0,,,,ID4385,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
61,,13.133333333333333,4.0,6840.0,,,,ID3854,Role 6,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
62,,11.2,3.0,115800.0,,,,ID0937,Role 7,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
63,,11.2,30.0,2404920.0,,,,ID4618,Role 7,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
64,,11.2,5.0,1221780.0,,,,ID4493,Role 7,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
65,,11.2,13.0,1813920.0,,,,ID4163,Role 7,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
66,,11.2,5.0,1973040.0,,,,ID4287,Role 7,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
67,,14.25,22.0,61200.0,,,,ID4291,Role 8,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
68,,14.25,5.0,1221780.0,,,,ID4493,Role 8,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
69,,14.25,28.0,90000.0,,,,ID4491,Role 8,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
70,,14.25,2.0,842400.0,,,,ID4820,Role 8,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
71,,14.833333333333334,22.0,1547940.0,,,,ID4872,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
72,,14.833333333333334,16.0,1480020.0,,,,ID4355,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
73,,14.833333333333334,7.0,2144400.0,,,,ID0998,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
74,,14.833333333333334,8.0,1985460.0,,,,ID4528,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
75,,14.833333333333334,9.0,1228920.0,,,,ID4882,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
76,,14.833333333333334,27.0,1905420.0,,,,ID4385,Role 9,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
77,,12.25,11.0,1463160.0,,,,ID4219,Role 10,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
78,,12.25,21.0,1676520.0,,,,ID0997,Role 10,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
79,,12.25,8.0,1985460.0,,,,ID4528,Role 10,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
80,,12.25,9.0,2346960.0,,,,ID4445,Role 10,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
81,,9.5,11.0,1463160.0,,,,ID4219,Role 11,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
82,,9.5,8.0,3777240.0,,,,ID4932,Role 11,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
83,,10.818181818181818,3.0,115800.0,,,,ID0937,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
84,,10.818181818181818,22.0,1547940.0,,,,ID4872,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
85,,10.818181818181818,13.0,1813920.0,,,,ID4163,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
86,,10.818181818181818,13.0,1612440.0,,,,ID0420,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
87,,10.818181818181818,16.0,1480020.0,,,,ID4355,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
88,,10.818181818181818,7.0,2144400.0,,,,ID0998,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
89,,10.818181818181818,5.0,1973040.0,,,,ID4287,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
90,,10.818181818181818,8.0,1985460.0,,,,ID4528,Role 12,"{'work_days': [1, 1, 1, 1, 1, 0, 0], 'start_hour': datetime.datetime(1900, 1, 1, 9, 0), 'end_hour': datetime.datetime(1900, 1, 1, 17, 0)}",
